id_procedura,publicat_in_TED,autoritate_contractanta,castigatori,valoare_ron,baza_valorii,valoare_atribuita_ron,sursa_valoare_atribuita,valoare_max_acord_ron,sursa_valoare_max,valoare_max_estimata_acord_ron,acord_cadru,titlu,cpv,data_atribuirii,durata_luni,data_expirarii,sursa_durata,expira_in_12_luni,avertisment,note,link
CAN1139399,NU,SPITALUL CLINIC JUDETEAN DE URGENTA SF. APOSTOL ANDREI,EXIMIA MEDICAL,21590,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),21590,SICAP/OpenTender (valori pe atribuire),,,,,,33190000,2024-12-20,24,2026-12-20,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1139399
21693-2023,DA,SPITALUL CLINIC DE RECUPERARE IASI,COMINF SRL / INVIBIO CONSULTING,4595078,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),4595078,TED F03 (II.1.7 valoarea totala a achizitiei),4595078,TED eForms (suma valorilor maxime pe loturi),9829484,DA,Furnizare echipamente medicale (48 luni),33100000,2022-12-22,48,2026-12-22,TED eForms (durata publicata),DA,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 21693-2023; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 402047-2024, 408946-2024",https://ted.europa.eu/en/notice/-/detail/21693-2023
57453-2024,DA,Spitalul Clinic Judetean de Urgenta Targu.Mures,BOSTON SCIENTIFIC ROMANIA / MEDTRONIC ROMANIA SRL / Sante International S.A.,5988900,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,5988900,TED eForms (suma valorilor maxime pe loturi),7945800,DA,Acord cadru de furnizare Defibrilatoare,33182100,2023-12-22,36,2026-12-22,TED eForms (durata publicata),DA,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2025-04-14 (253897-2025), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/57453-2024
792324-2023,DA,Spitalul Clinic Judetean de Urgenta Targu.Mures,BOSTON SCIENTIFIC ROMANIA / MEDTRONIC ROMANIA SRL / Sante International S.A.,4813300,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,4813300,TED eForms (suma valorilor maxime pe loturi),5628300,DA,Acord cadru de furnizare Stimulatoare,33158210,2023-12-22,36,2026-12-22,TED eForms (durata publicata),DA,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2025-04-14 (253897-2025), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/792324-2023
39306-2023,DA,"Institutul Regional de Gastroenterologie-Hepatologie ""Prof. Dr. Octavian Fodor"" Cluj",ANGIOSPECTRU MED S.R.L. / BOSTON SCIENTIFIC ROMANIA / EURODIAGONAL S.R.L. / EXIMIA MEDICAL / GENODYNAMIC SRL / MEDI -TECH BUSINESS SRL / NANO BIO MEDICAL S.R.L. / RAMIDO STAFF S.R.L. / RS Medical Line / SAB TRANS CONSULT / TECMED PLUS S.R.L. / TEHNO ELECTRO MEDICAL COMPANY S.R.L.,112034496,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),96372876,TED F03 (II.1.7 valoarea totala a achizitiei),112034496,TED F02 (valoare estimata totala),,DA,Acord cadru - Furnizare materiale sanitare endoscopie,33140000,2022-12-23,48,2026-12-23,TED F02 (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/39306-2023
31335-2025,DA,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,B.BRAUN MEDICAL SRL / BIOMATRIX SYSTEM / Carl Zeiss Instruments / HDL Union / LUAN VISION / MEDICAL ORTOVIT / MEDIMPACT SRL / PAUL HARTMANN SRL / RAFI MEDICAL / STRYKER ROMANIA S.R.L. / TRIDENT MEDICAL COMPANY S.R.L. / VALDOMEDICA TRADING SRL,1772699,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,1772699,TED eForms BT-118 (valoarea maxima a acordului),3284370,DA,Materiale sanitare diverse 3,33183100,2024-12-23,24,2026-12-23,TED eForms (durata publicata),DA,,"data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 546388-2024, 146534-2025",https://ted.europa.eu/en/notice/-/detail/31335-2025
3411-2025,DA,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",MedKit / STRYKER ROMANIA S.R.L.,3680760,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,3680760,TED eForms BT-118 (valoarea maxima a acordului),3680760,DA,ACORD CADRU “MATERIALE DE OSTEOSINTEZA ORTOPEDIE -TRAUMATOLOGIE/ NEUROCHIRURGIE- COMPARTIMENT CHIRURGIE-POLITRAUMATOLOGIE CASA AUSTRIA “,33184100,2024-12-23,24,2026-12-23,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/3411-2025
394679-2025,DA,Spitalul Clinic Judetean de Urgenta Craiova,CRIO - 2 S.R.L. / DELUXE MEDICRAFTS / NOVITRADE SRL / PRODCONFARM S.R.L.,1703300,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,1703300,TED eForms BT-118 (valoarea maxima a acordului),2685300,DA,"Materiale sanitare comprese, fesi, tifon",33141000,2024-12-23,24,2026-12-23,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/394679-2025
796022-2024,DA,SPITALUL MUNICIPAL MEDIAS,Novaintermed S.R.L. / S.C.MEDICAL GRUP S.R.L.,1828956,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,1828956,TED eForms BT-118 (valoarea maxima a acordului),1830156,DA,Materiale sanitare pentru recoltare,33140000,2024-12-23,24,2026-12-23,TED eForms (durata publicata),DA,,"data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 557198-2024, CN1073276",https://ted.europa.eu/en/notice/-/detail/796022-2024
4827-2024,DA,Spitalul Județean de Urgență Dr.Constantin Andreoiu Ploiești,Medica Impex 2003 S.R.L.,2720190,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,2720190,TED eForms (suma valorilor maxime pe loturi),,DA,MATERIALE STERILIZARE,33198200,2023-12-27,36,2026-12-27,TED eForms (durata publicata),DA,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-08-02 (481748-2024), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: CN1061210,https://ted.europa.eu/en/notice/-/detail/4827-2024
4959-2024,DA,Spitalul Județean de Urgență Ploiești,MLM MEDICAL S.R.L.,898780,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,898780,TED eForms (suma valorilor maxime pe loturi),,DA,MATERIALE SPECIFICE MEDICINA LEGALA,33922000,2023-12-27,36,2026-12-27,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/4959-2024
56735-2024,DA,Spitalul Clinic Judetean de Urgenta Targu.Mures,MEDTRONIC ROMANIA SRL / Sante International S.A.,3840600,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,3840600,TED eForms (suma valorilor maxime pe loturi),4786500,DA,Acord cadru de furnizare Stimulatoare - resincronizare,33158210,2023-12-28,36,2026-12-28,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/56735-2024
89286-2024,DA,SPITAL CLINIC JUDETEAN DE URGENTA BIHOR,BIO TECHNIC ROMANIA S.R.L. / HS MEDICAL SRL / MEDICAL ORTOVIT / OSTEOPHARM S.R.L. / STRYKER ROMANIA / VALDOMEDICA TRADING / ZIMMER BIOMET ROMANIA,26400045,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),15203466,TED eForms (valoarea totala a rezultatului),26400045,TED eForms BT-118 (valoarea maxima a acordului),27949860,DA,PROTEZE ORTOPEDICE,33183200,2023-12-28,36,2026-12-28,TED eForms (durata publicata),DA,valorile totale atribuite publicate pentru aceeasi procedura difera de peste 50 de ori intre anunturi (291954 - 15203466 RON); posibil eroare de publicare - verificati anunturile,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 31 anunturi de atribuire (din anuntul 655279-2026; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 129327-2024, 154283-2024, 259635-2024, 458407-2024, 205433-2024, 328725-2024, 424666-2024, 372561-2024, 515832-2025, 553541-2025, 546351-2024, 110942-2026, 628342-2024, 61513-2025, 689153-2024, 105234-2025, 799751-2024, 123565-2025, 197760-2025, 278090-2025, 352373-2025, 403997-2025, 654133-2025, 632368-2025, 704438-2025, 839875-2025, 845432-2025, 121342-2026, 534983-2026, 548612-2026, 655279-2026",https://ted.europa.eu/en/notice/-/detail/89286-2024
659460-2026,DA,ADMINISTRATIA SPITALELOR SI SERVICIILOR MEDICALE BUCURESTI,Axis Integrator SRL / DIALAB SOLUTIONS / MED HEALTHCARE PROJECT / MEDIST IMAGING & P.O.C. S.R.L. / NEOTECH / NIMKOS MEDSOLUTIONS / PRIMERA MED TECHNOLOGY / S.C. NEOMED S..R.L. / TEHNO ELECTRO MEDICAL COMPANY S.R.L.,2074598,valoare atribuita (TED eForms (valoarea totala a rezultatului)),2074598,TED eForms (valoarea totala a rezultatului),2119871,TED eForms (valoare estimata),,,"FURNIZAREA ECHIPAMENTELOR MEDICALE NECESARE SPITALULUI CLINIC COLENTINA (COMPARTIMENT PNEUMOLOGIE, SECȚIA DERMATOLOGIE II ȘI UTS) – 21 lotur",33100000,2026-08-28,4,2026-12-28,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/659460-2026
20059-2026,DA,"SPITALUL JUDETEAN DE URGENTA ""SF. PANTELIMON"" FOCSANI",CLASSIMED / HEALTHEXPERT / MEDIST IMAGING & P.O.C. / MEDIXFARM TEHNOPLUS,2743400,valoare atribuita (TED eForms (valoarea totala a rezultatului)),2743400,TED eForms (valoarea totala a rezultatului),,,,,"Creșterea capacității Spitalului Județean de Urgență Sf. Pantelimon Focșani, pentru tratarea pacientului critic cu patologie vasculară acută",33100000,2025-12-29,12,2026-12-29,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/20059-2026
68847-2025,DA,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,ALPHA MEDICAL S.R.L. / CARDIOTECH / DACO MEDICAL TECHNOLOGIES / DG DIAGNOSTICS S.R.L. / DRAEGER ROMANIA / HELLIMED SRL / Jensen Pharma SRL / LIAMED / LUAN VISION / Medplaza Health / NAFKA GRUP / NOVITRADE SRL / NOVOMED INTERNATIONAL SRL / REVISMED MEDICAL / RUBICON EDITECH 89 S.R.L. / S.C. GENERAL ELECTRIC MEDICAL SYSTEMS ROMANIA S.R.L. / S.C.MEDICAL GRUP S.R.L. / SC Nova Fit 2000 S.R.L. / SMART MEDICAL SOLUTIONS S.R.L. / SYNTTERGY CONSULT S.R.L. / Sof Medica,41024033,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,41024033,TED eForms BT-118 (valoarea maxima a acordului),46505493,DA,Materiale sanitare si consumabile ATI,33100000,2024-12-30,24,2026-12-30,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 510846-2024,https://ted.europa.eu/en/notice/-/detail/68847-2025
490656-2026,DA,"Institutul Regional de Gastroenterologie-Hepatologie ""Prof. Dr. Octavian Fodor"" Cluj",Sof Medica / TEHNO ELECTRO MEDICAL COMPANY S.R.L.,3637600,valoare atribuita (TED eForms (valoarea totala a rezultatului)),3637600,TED eForms (valoarea totala a rezultatului),3705228,TED eForms (valoare estimata),,,"Achiziție echipamente medicale în cadrul Proiectului “ROCCAS 4 NV - Organizarea de programe regionale de prevenție, depistare precoce, diagn",33100000,2026-06-30,6,2026-12-30,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/490656-2026
500590-2026,DA,SPITALUL MUNICIPAL SEBES,AUTOMOTIVE LUX / EDITRONIC INTERNATIONAL / Integra Medical Business / MEDFARM TRADING / ROMGER GENERAL TRADE & CONSULTING S.R.L. / SolviaMed / VIVAS INTERNATIONAL / WINPHARMAMED,7474015,valoare atribuita (TED eForms (valoarea totala a rezultatului)),7474015,TED eForms (valoarea totala a rezultatului),11663447,TED eForms (valoare estimata),,,",,Achizitia de echipamente 7 loturi in cadrul proiectului “ Dotarea ambulatoriul integrat al Spitalului Municipal Sebeș” Cod proiect: 333472",33100000,2026-06-30,6,2026-12-30,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/500590-2026
576912-2023,DA,Spitalulul Clinic de Ortopedie Traumatologie si TBC Osteoarticular Foisor,BIO TECHNIC ROMANIA S.R.L. / MEDICAL DEVICES & DIAGNOSTICS / MEDICAL TECHNOLOGIES INTERNATIONAL / SPORTMED SYSTEMS,20603098,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),19029650,TED F03 (II.1.7 valoarea totala a achizitiei),20603098,TED F02 (valoare estimata totala),,DA,implanturi traumatologie,33183100,2023-08-31,40,2026-12-31,TED F02 (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/576912-2023
114774-2025,DA,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",MEDICAL GRUP / NOVITRADE / PRODCONFARM S.R.L. / TZMO ROMANIA,4651200,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,4651200,TED eForms BT-118 (valoarea maxima a acordului),8803200,DA,MATERIALE SANITARE,33141310,2024-12-31,24,2026-12-31,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/114774-2025
20482-2025,DA,SPITALUL CLINIC DE RECUPERARE IASI,MEDICAL DEVICE DISTRIBUTION,160000,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),80000,TED eForms (valoarea totala a rezultatului),160000,TED eForms BT-118 (valoarea maxima a acordului),160000,DA,Furnizare echipament medical de audiologie: SISTEM VIDEO HEAD IMPULSE,33100000,2024-12-31,24,2026-12-31,TED eForms (durata publicata),DA,,"data = prima incheiere de contract publicata in TED; valoare atribuita din anuntul 344092-2025; aceeasi procedura publicata si sub: 640815-2024, 344092-2025, CN1074579",https://ted.europa.eu/en/notice/-/detail/20482-2025
CN1072679,NU,MINISTERUL APARARII - UNITATEA MILITARA 02497 PITESTI,LIAMED,12600,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),12600,SICAP/OpenTender (valori pe atribuire),,,,,,33124100,2025-01-01,24,2027-01-01,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CN1072679
SCN1148689,NU,"SPITALUL DE PSIHIATRIE ""DR. GH. PREDA"" SIBIU",ASCO 90,32716,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),32716,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2025-01-01,24,2027-01-01,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. SCN1148689
532935-2026,DA,SPITALUL CLINIC JUDETEAN DE URGENTA SF. APOSTOL ANDREI,BPM TEHNOLOGICA / LIAMED / MED TEHNICA / MEDIXFARM TEHNOPLUS / VAVIAN TRADING,4641081,valoare atribuita (TED eForms (valoarea totala a rezultatului)),4641081,TED eForms (valoarea totala a rezultatului),5132148,TED eForms (valoare estimata),,,"Contract Furnizare, Instalare si Punere in Functiune : Echipamente Medicale pentru Explorari Functionale, Oncologie,ORL si Oftalmologie / 12",33100000,2026-07-02,6,2027-01-02,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/532935-2026
640644-2026,DA,SPITALUL CLINIC COLTEA,KARL STORZ ENDOSCOPIA ROMANIA / MEDTRONIC ROMANIA SRL / SONOROM,1783410,valoare atribuita (TED eForms (valoarea totala a rezultatului)),1783410,TED eForms (valoarea totala a rezultatului),1788200,TED eForms (valoare estimata),,,Furnizare APARATURA MEDICALA 2 ANUL 2026,33100000,2026-09-02,4,2027-01-02,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/640644-2026
45266-2024,DA,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,BOSTON SCIENTIFIC ROMANIA / EURO PHARMAMED / EURODIAGONAL S.R.L. / GENODYNAMIC SRL / KARL STORZ ENDOSCOPIA ROMANIA / MEDTRONIC ROMANIA SRL / NANO BIO MEDICAL S.R.L. / SAB TRANS CONSULT / Sof Medica / TECMED PLUS S.R.L. / VALDOMEDICA TRADING / VAVIAN TRADING S.R.L.,24559877,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,24559877,TED eForms (suma valorilor maxime pe loturi),33510678,DA,FURNIZARE MATERIALE SANITARE SI CONSUMABILE SPECIFICE INTERVENTIILOR ENDOSCOPICE,33162000,2024-01-03,36,2027-01-03,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/45266-2024
592739-2026,DA,Spitalul Judetean de Urgenta Alba Iulia,AKESO MEDICAL INNOVATIONS S.R.L. / BPM TEHNOLOGICA / FRESENIUS KABI ROMANIA SRL / KARL STORZ ENDOSCOPIA ROMANIA / MERKAEXIM / NOVOMED INTERNATIONAL SRL / SUPERMEDICAL SRL / TRANSMEDIC IMPEX / ULTRASONIC S.R.L. / VLADI MED DISTRIBUTION S.R.L.,4498472,valoare atribuita (TED eForms (valoarea totala a rezultatului)),4498472,TED eForms (valoarea totala a rezultatului),6007470,TED eForms (valoare estimata),,,Echipamente medicale si dotari in cadrul Spitalului Judetean de Urgenta Alba Iulia-I,33100000,2026-08-03,5,2027-01-03,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/592739-2026
25568-2024,DA,SPITALUL CLINIC JUDETEAN DE URGENTA SF. APOSTOL ANDREI,GRAZY PRICE MEDICAL IMPORT EXPORT S.R.L. / LUAN VISION / PAUL HARTMANN / PROFI PENTRU SANATATE SRL S.R.L. / SPD STAR S.R.L.,1968124,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,1968124,TED eForms (suma valorilor maxime pe loturi),,DA,Furnizare materiale sanitare – 3 loturi - Acord Cadru 36 luni,33190000,2024-01-08,36,2027-01-08,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/25568-2024
173417-2025,DA,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",B.BRAUN MEDICAL SRL / Balton Med / KARL STORZ ENDOSCOPIA ROMANIA / LUAN VISION SRL / Med Tech Distributions SRL / S.C.MEDICAL GRUP S.R.L. / SANROTEX TRADING SRL / SH MEDICAL SRL / STERISACO / STRYKER ROMANIA S.R.L. / ZIMMER BIOMET ROMANIA,3476962,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,3476962,TED eForms BT-118 (valoarea maxima a acordului),8069339,DA,Acord cadru furnizare Materiale sanitare,33140000,2025-01-08,24,2027-01-08,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/173417-2025
21751-2025,DA,SPITALUL CLINIC DE RECUPERARE IASI,HS MEDICAL SRL / MEDICAL ORTOVIT / VALDOMEDICA TRADING SRL / ZIMMER BIOMET ROMANIA,3064900,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),199304,TED eForms (valoarea totala a rezultatului),3064900,TED eForms BT-118 (valoarea maxima a acordului),3080800,DA,ENDOPROTEZE :PROTEZE DE REVIZIE SI PENTRU GENUNCHI DIFICILI DIN CADRUL PROGRAMULUI NATIONAL DE ORTOPEDIE SUBPROGRAMUL 2.9 “PREVENIRE SI TERA,33183100,2025-01-08,24,2027-01-08,TED eForms (durata publicata),DA,,"data = prima incheiere de contract publicata in TED; valoare atribuita din anuntul 209513-2026; aceeasi procedura publicata si sub: 622751-2024, 209513-2026, CN1074329",https://ted.europa.eu/en/notice/-/detail/21751-2025
24691-2025,DA,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",DIAPRO TOP / Medist / ROTEST / Sante International S.A. / ZONEMED BIOMETRIX,1829351,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,1829351,TED eForms BT-118 (valoarea maxima a acordului),1960295,DA,Acord Cadru furnizare Consumabile de Laborator,33140000,2025-01-08,24,2027-01-08,TED eForms (durata publicata),DA,,"data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 626989-2024, CN1074392",https://ted.europa.eu/en/notice/-/detail/24691-2025
29613-2025,DA,Spitalul Clinic Municipal de Urgenta Timisoara,ALPHA MEDICAL / AXIA MEDICAL SRL / B.BRAUN MEDICAL / BIZMED / DELUXE MEDICRAFTS / FARMACIA OMNIA / Filtre Aer Curat S.R.L. / HDL Union / IANLUX / MEGACONS-BRILLAGO / NERAMO DISTRIBUTION / NOVENTIS International / Novaintermed S.R.L. / ROVAL MED / SANROTEX TRADING SRL / STERIL ROMANIA / X-Lab Solutions S.R.L. / ZARYS INTERNATIONAL GROUP,215922834,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),12667,TED eForms (valoarea totala a rezultatului),215922834,TED eForms BT-118 (valoarea maxima a acordului),4234770,DA,SERINGI SI ECHIPAMENTE DE PROTECTIE,33141310,2025-01-09,24,2027-01-09,TED eForms (durata publicata),DA,valoarea maxima publicata a acordului este de peste 50 de ori valoarea atribuita publicata; posibil eroare de publicare - verificati anuntul; valoarea maxima a acordului (BT-118) depaseste de peste 3 ori valoarea estimata (BT-271) din acelasi anunt; posibil eroare de publicare,data = prima incheiere de contract publicata in TED; valoare atribuita din anuntul 252721-2025; aceeasi procedura publicata si sub: 252721-2025,https://ted.europa.eu/en/notice/-/detail/29613-2025
49220-2025,DA,SPITALUL CLINIC JUDETEAN MURES,ALCA DUO MEDICAL S.R.L. / CRIO - 2 S.R.L. / DELUXE MEDICRAFTS / MEDICAL GRUP / RICOMED / ROVAL MED / SANROTEX TRADING SRL / SANTOMED,284800,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),97048,TED eForms (valoarea totala a rezultatului),284800,TED eForms BT-118 (valoarea maxima a acordului),612500,DA,"Acord cadru furnizare materiale sanitare – Lame de bisturiu, Bandaj adeziv pentru fixare de uz medical, latime 5 cm, Seringa hipodermica ste",33141111,2025-01-09,24,2027-01-09,TED eForms (durata publicata),DA,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 7 anunturi de atribuire (din anuntul 459179-2026; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 250205-2025, 425971-2025, 652191-2025, 659379-2025, 276258-2026, 35604-2026, 459179-2026",https://ted.europa.eu/en/notice/-/detail/49220-2025
631050-2026,DA,"SPITALUL MUNICIPAL ""Dr. Eugen Nicoara"" REGHIN",HEALTH SUPPLY,10089000,valoare atribuita (TED eForms (valoarea totala a rezultatului)),10089000,TED eForms (valoarea totala a rezultatului),11050000,TED eForms (valoare estimata),,,"FURNIZARE ECHIPAMENT REZONANTA MAGNETICA 1,5T",33113000,2026-09-09,4,2027-01-09,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/631050-2026
651971-2026,DA,"Spitalul Clinic ""Prof.Dr.Th.Burghele""",LC RHEA MEDICAL CARE S.R.L.,1375000,valoare atribuita (TED eForms (valoarea totala a rezultatului)),1375000,TED eForms (valoarea totala a rezultatului),1377000,TED eForms (valoare estimata),,,LASER THULIUM YAG PULSAT,33169100,2026-09-09,4,2027-01-09,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/651971-2026
25999-2025,DA,Spitalul Clinic Judetean de Urgenta Targu.Mures,ANTISEL RO,2700000,valoare atribuita (TED eForms (valoarea totala a rezultatului)),2700000,TED eForms (valoarea totala a rezultatului),2700000,TED eForms (valoare estimata),,,Contract de furnizare echipamente medicale,33100000,2025-01-10,24,2027-01-10,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 580491-2024,https://ted.europa.eu/en/notice/-/detail/25999-2025
27455-2025,DA,Spitalul Clinic Judetean de Urgenta Targu.Mures,ANTISEL RO / N&B / HELLIMED,2700000,valoare atribuita (TED eForms (valoarea totala a rezultatului)),2700000,TED eForms (valoarea totala a rezultatului),3203900,TED eForms (valoare estimata),,,Contract de furnizare echipamente medicale,33100000,2025-01-10,24,2027-01-10,TED eForms (durata publicata),DA,,"data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 328829-2024, CN1068215, CN1068452",https://ted.europa.eu/en/notice/-/detail/27455-2025
27475-2025,DA,Spitalul Clinic Judetean de Urgenta Targu.Mures,ANTISEL RO / Omnivet Impex S.R.L.,2695000,valoare atribuita (TED eForms (valoarea totala a rezultatului)),2695000,TED eForms (valoarea totala a rezultatului),10000000,TED eForms (valoare estimata),,,Contract de furnizare echipamente medicale,33100000,2025-01-10,24,2027-01-10,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 517347-2024,https://ted.europa.eu/en/notice/-/detail/27475-2025
57342-2024,DA,Spitalul Clinic de Urgenta Bucuresti,PRIME HEALTHCARE S.R.L.,8059200,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,8059200,TED eForms (suma valorilor maxime pe loturi),,DA,Sisteme de terapie respiratorie noninvaziva avansata si dispozabile auxiliare,33140000,2023-01-12,48,2027-01-12,TED eForms (durata publicata),DA,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-06-14 (746516-2023), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/57342-2024
658221-2024,DA,Spitalul Clinic de Urgenta Bucuresti,GENERAL ELECTRIC MEDICAL SYSTEMS ROMANIA,2511307,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,2511307,TED eForms BT-118 (valoarea maxima a acordului),2511348,DA,MATERIALE CONSUMABILE necesare aparatelor de anestezie,33140000,2023-01-12,48,2027-01-12,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: CN1048220,https://ted.europa.eu/en/notice/-/detail/658221-2024
