id_procedura,publicat_in_TED,autoritate_contractanta,castigatori,valoare_ron,baza_valorii,valoare_atribuita_ron,sursa_valoare_atribuita,valoare_max_acord_ron,sursa_valoare_max,valoare_max_estimata_acord_ron,acord_cadru,titlu,cpv,data_atribuirii,durata_luni,data_expirarii,sursa_durata,expira_in_12_luni,avertisment,note,link
CAN1100056,NU,Spitalul Clinic de Urgenta Bagdasar-Arseni,NOVOMED INTERNATIONAL SRL,6805,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),6805,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-03-22,24,2025-03-22,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-05-26 (CAN1104702), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100056
CAN1100057,NU,Spitalul Clinic de Urgenta Bagdasar-Arseni,RADIMED S.R.L.,46250,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),46250,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-03-22,24,2025-03-22,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-11-03 (CAN1115105), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100057
CAN1100058,NU,Spitalul Clinic de Urgenta Bagdasar-Arseni,DISPOLINE,37200,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),37200,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-03-22,24,2025-03-22,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-04-13 (323808-2023), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100058
CAN1100077,NU,Spital Clinic Judetean de Urgenta Arad,MEDTRONIC ROMANIA,46341,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),46341,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-03-22,24,2025-03-22,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-06-16 (CAN1105906), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100077
CAN1100078,NU,Spital Clinic Judetean de Urgenta Arad,CRAD RO,15525,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),15525,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-03-22,24,2025-03-22,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100078
CN1053279,NU,SPITALUL CLINIC C.F. CRAIOVA,CORAMED MEDIZINISCHE PRODUKTE / SH MEDICAL SRL / AVENA MEDICA S.R.L. / ALCA DUO MEDICAL S.R.L. / BIOTECHNICS IMPLANT / A&A FARMA DISTRIBUTION S.R.L / ADAR UNIC SOLUTIONS / BIZMED / CRIO - 2 S.R.L. / Kembli Med / OFTAMEDICA / D&G GROUP S.R.L. / Steril Romania S.R.L. / PAUL HARTMANN / GRAZY PRICE MEDICAL IMPORT EXPORT S.R.L. / LUAN VISION / TUNIC PROD S.R.L. / ROVAL MED / Nova Fit 2000 S.R.L. / MEDICAL GRUP / Balton Med / RICOMED / RUBICON EDITECH 89 S.R.L. / AXIOMED SOLUTIONS SRL / NAFKA GRUP S.R.L. / TOP TRADE MEDICAL / TZMO ROMANIA / CO&CO Consumer 2002 S.R.L. / MEDIMPACT / MEDICAL ORTOVIT / IOANA N & M SRL / VETRO DESIGN / NOVA TECH MED / MLM MEDICAL S.R.L. / PARTNERS MEDICAL SOLUTION S.R.L. / ZARYS INTERNATIONAL GROUP MEDICAL EQUIPMENT S.R.L. / Natural Es-medical S.R.L / INTEGRATED HEALTHCARE SOLUTIONS S.R.L.,569186,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),569186,SICAP/OpenTender (valori pe atribuire),,,,,FURNIZARE MATERIALE SANITARE SPITAL,33140000,2023-03-22,24,2025-03-22,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-06-12 (390083-2023), inainte de expirarea calculata => probabil inlocuit",valoarea procedurii din SICAP/OpenTender (56.918.614 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate); suma loturi,SICAP anunt nr. CN1053279
SCN1116864,NU,"Institutul de Urgenta pentru Boli Cardiovasculare ""Prof. Dr. C.C. Iliescu""",MEDTRONIC ROMANIA,,valoare nepublicata,,,,,,,ELECTROCAUTER CHIRURGICAL BIPOLAR COD CPV 33161000-6,33161000,2023-03-22,35.5,2026-03-07,"SICAP/OpenTender (durata publicata, zile)",,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-03-23 (SCN1116865), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. SCN1116864
185748-2023,DA,Spitalul Clinic Judetean de Urgenta Targu.Mures,DEYAN KRAFT MEDICAL / MEDTRONIC ROMANIA SRL,8130000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),7765400,TED F03 (II.1.7 valoarea totala a achizitiei),8130000,TED F02 (valoare estimata totala),,DA,Acord cadru de furnizare Sistem de monitorizare a pacientilor,33195000,2023-03-23,36,2026-03-23,TED F02 (durata publicata),,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-06-10 (347533-2024), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/185748-2023
224303-2023,DA,Spitalul Clinic Judetean de Urgenta Targu.Mures,PHARMICS S.R.L.,8856000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),8775000,TED F03 (II.1.7 valoarea totala a achizitiei),8856000,TED F02 (valoare estimata totala),,DA,Acord cadru de furnizare ecocardiografe,33112340,2023-03-23,12,2024-03-23,TED F02 (durata publicata),,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-07-18 (CAN1107777), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/224303-2023
CAN1100166,NU,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,TZMO ROMANIA,8700,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),8700,SICAP/OpenTender (valori pe atribuire),,,,,,33751000,2023-03-23,24,2025-03-23,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-04-24 (CAN1102089), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100166
CAN1100173,NU,SPITALUL CLINIC DE BOLI INFECTIOASE SI PNEUMOFTIZIOLOGIE DR VICTOR BABES TIMISOARA,ZONEMED BIOMETRIX,10767,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),10767,SICAP/OpenTender (valori pe atribuire),,,,,,33141000,2023-03-23,24,2025-03-23,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-03-27 (CAN1100276), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100173
CAN1100176,NU,SPITALUL MUNICIPAL DE URGENTA MOINESTI,MEDICLIM S.R.L.,11760,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),11760,SICAP/OpenTender (valori pe atribuire),,,,,,33141000,2023-03-23,24,2025-03-23,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-11-03 (CAN1115027), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100176
CAN1100177,NU,SPITALUL MUNICIPAL DE URGENTA MOINESTI,Sante International S.A.,162182,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),162182,SICAP/OpenTender (valori pe atribuire),162182,SICAP/OpenTender (valoare procedura),,,"Consumabile medicale nechimice de unica folosinta si consumabile hematologice I, 5",33141000,2023-03-23,24,2025-03-23,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-11-03 (CAN1115031), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100177
CAN1100180,NU,SPITALUL MUNICIPAL DE URGENTA MOINESTI,TUNIC PROD S.R.L.,7141,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),7141,SICAP/OpenTender (valori pe atribuire),,,,,,33141000,2023-03-23,24,2025-03-23,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-11-03 (CAN1115033), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100180
CN1053346,NU,SPITAL CLINIC JUDETEAN DE URGENTA BIHOR,DRAEGER ROMANIA / GISCO MED / LUAN VISION / ARTISANA MEDICAL S.R.L.,784132,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),784132,SICAP/OpenTender (valori pe atribuire),241875,SICAP/OpenTender (valoare procedura),,,Materiale sanitare pentru neonatologie,33157000,2023-03-23,47.3,2027-03-02,"SICAP/OpenTender (durata publicata, zile)",DA,valoarea atribuita publicata depaseste de peste 2 ori valoarea maxima/estimata publicata; posibil eroare de publicare,suma loturi; valoarea atribuita publicata depaseste valoarea maxima publicata (asa apar in anunturi),SICAP anunt nr. CN1053346
CN1053368,NU,PENITENCIARUL SPITAL DEJ,CRAD RO / SANPRODMED S.R.L. / NOVENTIS International / Steril Romania S.R.L. / RUBICON EDITECH 89 S.R.L. / TUNIC PROD S.R.L. / CO&CO Consumer 2002 S.R.L. / MLM MEDICAL S.R.L. / ROVAL MED / CRIO - 2 S.R.L. / ENGLOBER S.R.L. / S.C. Medplaza Health S.R.L. / Limas Group S.R.L. / BIZMED SRL / VETRO DESIGN / AVENA MEDICA S.R.L. / MEDICAL PSIHO GRUP SRL / TZMO ROMANIA / LUAN VISION / S.C. IOANA N & M SRL S.R.L. / SANROTEX TRADING SRL / S.C. MEDITECH S.R.L. S.R.L. / NOVA TECH MED / SC CARTO PLAST SRL / CLINI-LAB S.R.L. / PARTNERS MEDICAL SOLUTION S.R.L. / S.C.MEDICAL GRUP S.R.L. / PAUL HARTMANN,,valoare nepublicata,,,,,,,,33140000,2023-03-23,24,2025-03-23,"ESTIMAT (24 luni, durata nepublicata)",,,spital penitenciar,SICAP anunt nr. CN1053368
SCN1116865,NU,"Institutul de Urgenta pentru Boli Cardiovasculare ""Prof. Dr. C.C. Iliescu""",MEDTRONIC ROMANIA,,valoare nepublicata,,,,,,,Stimulator cardiac extern bicameral COD CPV 33158210-7,33158210,2023-03-23,35.5,2026-03-08,"SICAP/OpenTender (durata publicata, zile)",,,,SICAP anunt nr. SCN1116865
191937-2023,DA,Spitalul Clinic C.F. nr. 2 Bucuresti,HELLIMED / Integra Medical Business / ROMGER GENERAL TRADE & CONSULTING S.R.L. / VICI EVOLUTION S.R.L.,21545160,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),21520390,TED F03 (II.1.7 valoarea totala a achizitiei),21545160,TED F02 (valoare estimata totala),,DA,FURNIZARE ECHIPAMENTE MEDICALE,33100000,2023-03-24,24,2025-03-24,TED F02 (durata publicata),,,"data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 640765-2022, CN1049463",https://ted.europa.eu/en/notice/-/detail/191937-2023
CAN1100205,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",THREE PHARM,99960,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),99960,SICAP/OpenTender (valori pe atribuire),99960,SICAP/OpenTender (valoare procedura),,,MATERIALE SANITARE,33140000,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-05-31 (CAN1105014), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100205
CAN1100207,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",PALMED GROUP,308305,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),308305,SICAP/OpenTender (valori pe atribuire),,,,,Materiale sanitare,33140000,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,,valoarea procedurii din SICAP/OpenTender (30.830.520 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate),SICAP anunt nr. CAN1100207
CAN1100211,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",B.BRAUN MEDICAL,301707,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),301707,SICAP/OpenTender (valori pe atribuire),,,,,Materiale sanitare,33140000,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-05-11 (CAN1103481), inainte de expirarea calculata => probabil inlocuit",valoarea procedurii din SICAP/OpenTender (30.170.670 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate),SICAP anunt nr. CAN1100211
CAN1100215,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",LG PHARM S.R.L.,377230,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),377230,SICAP/OpenTender (valori pe atribuire),377230,SICAP/OpenTender (valoare procedura),,,Materiale sanitare,33140000,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-04-22 (CAN1125223), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100215
CAN1100218,NU,SPITALUL MUNICIPAL DR. ALEXANDRU SIMIONESCU HUNEDOARA,LG PHARM S.R.L.,78385,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),78385,SICAP/OpenTender (valori pe atribuire),,,,,FIRE SUTURA RESORBABILE- LOT 1,33141121,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,,valoarea procedurii din SICAP/OpenTender (7.838.460 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate),SICAP anunt nr. CAN1100218
CAN1100220,NU,SPITALUL MUNICIPAL DR. ALEXANDRU SIMIONESCU HUNEDOARA,LG PHARM S.R.L.,64074,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),64074,SICAP/OpenTender (valori pe atribuire),64074,SICAP/OpenTender (valoare procedura),,,FIRE SUTURA NERESORBABILE - LOT 2,33141121,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100220
CAN1100222,NU,SPITALUL MUNICIPAL DR. ALEXANDRU SIMIONESCU HUNEDOARA,LG PHARM S.R.L.,24000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),24000,SICAP/OpenTender (valori pe atribuire),,,,,,33141121,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100222
CAN1100223,NU,SPITALUL MUNICIPAL DR. ALEXANDRU SIMIONESCU HUNEDOARA,LG PHARM S.R.L.,36900,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),36900,SICAP/OpenTender (valori pe atribuire),,,,,,33141320,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100223
CAN1100224,NU,SPITALUL CLINIC DE URGENTE OFTALMOLOGICE,ALCON ROMANIA S.R.L.,180000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),180000,SICAP/OpenTender (valori pe atribuire),180000,SICAP/OpenTender (valoare procedura),,,Contract de furnizare,33162100,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-10-18 (CAN1113965), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100224
CAN1100228,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",HEXAMEDICAL HEALTH,7506,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),7506,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-04-22 (CAN1125214), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100228
CAN1100240,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",S&S GROUPE PRODIMPEX S.R.L.,36362,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),36362,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-07-04 (CAN1106873), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100240
CAN1100243,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",Balton Med,14851,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),14851,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-03-24,24,2025-03-24,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-04-22 (CAN1125179), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100243
CN1053469,NU,MINISTERUL APARARII - UNITATEA MILITARA 02497 PITESTI,Steril Romania S.R.L. / ALPHA MEDICAL S.R.L. / B.BRAUN MEDICAL / GENODYNAMIC SRL / Limas Group S.R.L. / LUAN VISION / Nova Fit 2000 S.R.L. / SAB TRANS CONSULT / VETRO DESIGN / CERTINVEST / DELUXE MEDICRAFTS / EXIMIA MEDICAL / SC JUSTIR DESIGN SRL / KARL STORZ ENDOSCOPIA ROMANIA / NOVOMED INTERNATIONAL SRL / PAUL HARTMANN / RICOMED / TMS - TOP MEDICAL SUPPLIER / Lumamed Health&Care SRL / ZENMED SOLUTIONS / RUBICON EDITECH 89 S.R.L.,2571705,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),2571705,SICAP/OpenTender (valori pe atribuire),42170371,SICAP/OpenTender (valoare procedura),,,Achizitie materiale sanitare - 55 Loturi,33140000,2023-03-25,23.7,2025-03-15,"SICAP/OpenTender (durata publicata, zile)",,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-07-20 (496639-2023), inainte de expirarea calculata => probabil inlocuit",unitate militara cu profil de spital; suma loturi,SICAP anunt nr. CN1053469
SCN1116899,NU,"Spitalul Municipal "" DR. AUREL TULBURE"" Fagaras",GLOBAL MEDICAL SOLUTIONS,248000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),248000,SICAP/OpenTender (valori pe atribuire),248000,SICAP/OpenTender (valoare procedura),,,ECOGRAF DOPPLER COLOR DE ÎNALTĂ PERFORMANŢĂ,33100000,2023-03-25,24,2025-03-25,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. SCN1116899
CN1053505,NU,SPITALUL MUNICIPAL MEDIAS,B.BRAUN MEDICAL / Johnson & Johnson Romania / PHARMICS S.R.L.,,valoare nepublicata,,,,,,,,33141121,2023-03-26,24,2025-03-26,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-08-07 (571888-2023), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CN1053505
CN1053506,NU,SPITALUL JUDETEAN DE URGENTA PITESTI,DACO MEDICAL TECHNOLOGIES SRL / BOSTON SCIENTIFIC ROMANIA / KARL STORZ ENDOSCOPIA ROMANIA,,valoare nepublicata,,,,,,,,33140000,2023-03-26,24,2025-03-26,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-05-24 (332274-2023), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CN1053506
214648-2023,DA,Spitalulul Clinic de Ortopedie Traumatologie si TBC Osteoarticular Foisor,BIO TECHNIC ROMANIA S.R.L. / MEDICAL TECHNOLOGIES INTERNATIONAL / STRYKER ROMANIA / ZIMMER BIOMET ROMANIA,240103221,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),239195313,TED F03 (II.1.7 valoarea totala a achizitiei),240103221,TED F02 (valoare estimata totala),,DA,Implanturi ortopedice,33183100,2023-03-27,40,2026-07-27,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/214648-2023
222308-2023,DA,Institutul National de Gerontologie si Geriatrie ANA ASLAN,BRAINS M & A CONSULTING / MINIMED SOLUTIONS S.R.L.,5586000,valoare atribuita (TED F03 (II.1.7 valoarea totala a achizitiei)),5586000,TED F03 (II.1.7 valoarea totala a achizitiei),5604400,TED F02 (valoare estimata totala),,,Furnizare de produse – Echipamente medicale – ECHIPAMENT SENOLOGIE; ECOGRAFE si Aparat EKG,33100000,2023-03-27,6,2023-09-27,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/222308-2023
223404-2023,DA,Institutul National de Gerontologie si Geriatrie ANA ASLAN,VAVIAN TRADING,442000,valoare atribuita (TED F03 (II.1.7 valoarea totala a achizitiei)),442000,TED F03 (II.1.7 valoarea totala a achizitiei),752400,TED F02 (valoare estimata totala),,,FURNIZARE DE PRODUSE – Echipamente medicale – Sistem de endoscopie flexibila ORL de diagnostic si terapeutic si Sistem endoscopie rigida ORL,33168100,2023-03-27,4,2023-07-27,TED F02 (durata publicata),,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-07-24 (590396-2023), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/223404-2023
CAN1100256,NU,SPITAL CLINIC JUDETEAN DE URGENTA BIHOR,MEDICAL GRUP,1184,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),1184,SICAP/OpenTender (valori pe atribuire),,,,,,33141642,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-11-29 (CAN1116751), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100256
CAN1100257,NU,SPITAL CLINIC JUDETEAN DE URGENTA BIHOR,B.BRAUN MEDICAL,42825,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),42825,SICAP/OpenTender (valori pe atribuire),,,,,,33169000,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-05-15 (CAN1103711), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100257
CAN1100259,NU,SPITAL CLINIC JUDETEAN DE URGENTA BIHOR,NOVOMED INTERNATIONAL SRL,22620,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),22620,SICAP/OpenTender (valori pe atribuire),,,,,,33711700,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-06-20 (CAN1106089), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100259
CAN1100262,NU,SPITAL CLINIC JUDETEAN DE URGENTA BIHOR,M-G EXIM ROMITALIA,9744,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),9744,SICAP/OpenTender (valori pe atribuire),,,,,,33141620,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100262
CAN1100264,NU,SPITAL CLINIC JUDETEAN DE URGENTA BIHOR,Steril Romania S.R.L.,49333,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),49333,SICAP/OpenTender (valori pe atribuire),,,,,,33141641,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-04-08 (CAN1124431), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100264
CAN1100266,NU,SPITAL CLINIC JUDETEAN DE URGENTA BIHOR,TAISSIS CONCEPT,71280,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),71280,SICAP/OpenTender (valori pe atribuire),71280,SICAP/OpenTender (valoare procedura),,,Contract mat.sanitare,33141620,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100266
CAN1100267,NU,SPITAL CLINIC JUDETEAN DE URGENTA BIHOR,ALPHA MEDICAL S.R.L.,21050,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),21050,SICAP/OpenTender (valori pe atribuire),,,,,,33141642,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-05-15 (CAN1103702), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100267
CAN1100276,NU,SPITALUL CLINIC DE BOLI INFECTIOASE SI PNEUMOFTIZIOLOGIE DR VICTOR BABES TIMISOARA,ZONEMED BIOMETRIX,10536,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),10536,SICAP/OpenTender (valori pe atribuire),,,,,,33141000,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-11-07 (CAN1115292), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1100276
CAN1100291,NU,SPITALUL CLINIC DE BOLI INFECTIOASE SI PNEUMOFTIZIOLOGIE DR VICTOR BABES TIMISOARA,Nova Fit 2000 S.R.L.,2304,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),2304,SICAP/OpenTender (valori pe atribuire),,,,,,33141000,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100291
CAN1100310,NU,SPITALUL CLINIC COLTEA,ROMBIOMEDICA S.R.L.,189944,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),189944,SICAP/OpenTender (valori pe atribuire),189944,SICAP/OpenTender (valoare procedura),,,Furnizare materiale consumabile pentru Sectia de chirurgie a Spitalului Clinic Coltea - Lotul 1 - Fire de sutura,33140000,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100310
CAN1100311,NU,SPITALUL CLINIC COLTEA,BIO HYGIENE,31500,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),31500,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100311
CAN1100312,NU,SPITALUL CLINIC COLTEA,Hospital Equipment,9750,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),9750,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100312
CAN1100313,NU,SPITALUL CLINIC COLTEA,RAFI MEDICAL,52500,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),52500,SICAP/OpenTender (valori pe atribuire),52500,SICAP/OpenTender (valoare procedura),,,Furnizare materiale consumabile pentru Sectia de chirurgie a Spitalului Clinic Coltea - lotul 4 Indicatori striperi tip 5,33140000,2023-03-27,24,2025-03-27,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1100313
