id_procedura,publicat_in_TED,autoritate_contractanta,castigatori,valoare_ron,baza_valorii,valoare_atribuita_ron,sursa_valoare_atribuita,valoare_max_acord_ron,sursa_valoare_max,valoare_max_estimata_acord_ron,acord_cadru,titlu,cpv,data_atribuirii,durata_luni,data_expirarii,sursa_durata,expira_in_12_luni,avertisment,note,link
315102-2021,DA,Institutul National de Gerontologie si Geriatrie ANA ASLAN,RER Ecologic Service București REBU / Stericycle România S.R.L.,1350000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),877440,TED F03 (II.1.7 valoarea totala a achizitiei),1350000,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, manipulare, transport și depozitare deșeuri menajere; servicii de colectare, manipulare, transport și neutralizare de",90524400,2021-06-04,24,2023-06-04,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/315102-2021
337560-2021,DA,Spitalul Județean de Urgență Târgoviște,Stericycle România S.R.L.,4773600,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),4492800,TED F03 (II.1.7 valoarea totala a achizitiei),4773600,TED F02 (valoare estimata totala),,DA,"Acord-cadru prestare servicii de colectare, de transport și de eliminare a deșeurilor spitalicești, inclusiv furnizare ambalaje de colectare",90524400,2021-06-09,36,2024-06-09,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 499134-2020,https://ted.europa.eu/en/notice/-/detail/337560-2021
334323-2021,DA,Spitalul Clinic Colțea,Eco Burn S.R.L.,870264,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),827064,TED F03 (II.1.7 valoarea totala a achizitiei),870264,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport şi eliminare a deşeurilor periculoase medicale, lichide, ambalaje substanțe periculoase",90524400,2021-06-14,36,2024-06-14,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 334323-2021; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 358197-2021,https://ted.europa.eu/en/notice/-/detail/334323-2021
337663-2021,DA,Institutul Regional de Oncologie Iași,Stericycle România S.R.L.,722125,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),552962,TED F03 (II.1.7 valoarea totala a achizitiei),722125,TED F02 (valoare estimata totala),,DA,"Achiziție servicii de colectare, transport, neutralizare și eliminare finală a deșeurilor rezultate din activitatea IRO",90524400,2021-06-15,48,2025-06-15,TED F02 (durata publicata),,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2021-07-11 (CN1028158), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 337663-2021; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 730099-2022,https://ted.europa.eu/en/notice/-/detail/337663-2021
367996-2021,DA,Unitatea Militară 0521 București,Perfect Curier S.R.L.,1314873,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1300263,TED F03 (II.1.7 valoarea totala a achizitiei),1314873,TED F02 (valoare estimata totala),,DA,"Prestarea serviciilor de colectare, transport și eliminare finală a deșeurilor periculoase",90524000,2021-06-17,36,2024-06-17,TED F02 (durata publicata),,,unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/367996-2021
324343-2023,DA,Spitalul Clinic Judetean de Urgenta Craiova,DIVERS ECO TECH / Eco Burn,2365200,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),2106000,TED F03 (II.1.7 valoarea totala a achizitiei),2365200,TED F02 (valoare estimata totala),,DA,"Acord- Cadru ""Servicii de colectare, de transport şi de eliminare a deşeurilor spitaliceşti inclusiv furnizare ambalaje de colectare""",90524400,2021-06-22,24,2023-06-22,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/324343-2023
SCN1081811,NU,SPITALUL MUNICIPAL MEDIAS,STERICYCLE ROMANIA S.R.L.,,valoare nepublicata,,,,,,,"Servicii de colectare, manipulare, transport si eliminare finala a deseurilor spitalicesti cu asigurare de recipienti pentru colectare",90524400,2021-06-22,23.7,2023-06-13,"SICAP/OpenTender (durata publicata, zile)",,,,SICAP anunt nr. SCN1081811
SCNA1019130,NU,SPITALUL CLINIC DE RECUPERARE IASI,MONDECO S.R.L.,522788,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),522788,SICAP/OpenTender (valori pe atribuire),,,,,"Servicii de colectare, transport si eliminare a deseurilor medicale periculoase",90524400,2021-06-25,23.7,2023-06-16,"SICAP/OpenTender (durata publicata, zile)",,,valoarea procedurii din SICAP/OpenTender (52.278.750 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate); inregistrarea SICAP contine un rand total si randuri pe loturi; totalul o singura data,SICAP anunt nr. SCNA1019130
334189-2021,DA,Spitalul Judeţean de Urgență Brăila,Eco Fire Sistems S.R.L.,8640000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),5976000,TED F03 (II.1.7 valoarea totala a achizitiei),8640000,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport și eliminare finală a deșeurilor spitalicești",90524400,2021-06-28,48,2025-06-28,TED F02 (durata publicata),,,"data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 131077-2021, CN1029187",https://ted.europa.eu/en/notice/-/detail/334189-2021
340475-2021,DA,Spitalul Universitar de Urgență Militar Central „Dr. Carol Davila”,Eco Burn S.R.L.,3082320,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),2898000,TED F03 (II.1.7 valoarea totala a achizitiei),3082320,TED F02 (valoare estimata totala),,DA,"Serviciul de colectare, transport si eliminare deșeuri medicale (spitalicești) și serviciul de colectare, transport si eliminare deșeuri chi",90524400,2021-06-29,36,2024-06-29,TED F02 (durata publicata),,,unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 340475-2021; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 72156-2022,https://ted.europa.eu/en/notice/-/detail/340475-2021
388619-2021,DA,Spitalul Municipal Câmpina,Eco Burn S.R.L.,650466,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),613524,TED F03 (II.1.7 valoarea totala a achizitiei),650466,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport și eliminare finală a deșeurilor medicale periculoase 2021-2023",90524400,2021-06-29,24,2023-06-29,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: CN1030357,https://ted.europa.eu/en/notice/-/detail/388619-2021
CAN1058706,NU,Spitalul Judetean de Urgenta Miercurea Ciuc,VERTISA ENVIROMENTAL,52000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),52000,SICAP/OpenTender (valori pe atribuire),52000,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, de transport și de eliminare a deșeurilor spitalicești",90524100,2021-07-05,24,2023-07-05,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1058706
CN1028158,NU,Institutul Regional de Oncologie Iasi,STERICYCLE ROMANIA S.R.L.,192055,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),192055,SICAP/OpenTender (valori pe atribuire),,,,,"ACHIZITIE SERVICII DE COLECTARE, TRANSPORT, NEUTRALIZARE SI ELIMINARE FINALA A DESEURILOR REZULTATE DIN ACTIVITATEA IRO",90524400,2021-07-11,47.3,2025-06-20,"SICAP/OpenTender (durata publicata, zile)",,,valoarea procedurii din SICAP/OpenTender (19.205.521 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate); 2 randuri SICAP cu valoare identica (posibil loturi egale sau acord cu mai multi castigatori); valoarea numarata o singura data,SICAP anunt nr. CN1028158
CAN1060264,NU,SPITALUL MUNICIPAL DE URGENTA MOINESTI,DEMECO S.R.L.,196000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),196000,SICAP/OpenTender (valori pe atribuire),196000,SICAP/OpenTender (valoare procedura),,,"SERVICII DE COLECTARE, DE TRANSPORT ȘI DE ELIMINARE A DEȘEURILOR SPITALICEȘTI",90524400,2021-08-03,24,2023-08-03,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-04-11 (CAN1076794), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1060264
CAN1060269,NU,SPITALUL MUNICIPAL DE URGENTA MOINESTI,DEMECO S.R.L.,255000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),255000,SICAP/OpenTender (valori pe atribuire),255000,SICAP/OpenTender (valoare procedura),,,"SERVICII DE COLECTARE, DE TRANSPORT ȘI DE ELIMINARE A DEȘEURILOR SPITALICEȘTI 1",90524400,2021-08-03,24,2023-08-03,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-04-11 (CAN1076794), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1060269
CAN1060273,NU,SPITALUL MUNICIPAL DE URGENTA MOINESTI,DEMECO S.R.L.,178500,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),178500,SICAP/OpenTender (valori pe atribuire),178500,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, de transport si de eliminare a deșeurilor spitalicești 2",90524400,2021-08-03,24,2023-08-03,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-04-11 (CAN1076794), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1060273
SCN1090751,NU,SPITALUL JUDETEAN DE URGENTA VASLUI,S.C. DEMECO S.R.L. S.R.L.,40500,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),40500,SICAP/OpenTender (valori pe atribuire),40500,SICAP/OpenTender (valoare procedura),,,"Servicii de Colectare, Transport si Eliminare Deșeuri",90524400,2021-08-09,24,2023-08-09,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. SCN1090751
SCN1083765,NU,SPITALUL CLINIC DE BOLI INFECTIOASE BRASOV,AKSD ROMANIA SRL,53004,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),53004,SICAP/OpenTender (valori pe atribuire),,,,,"Servicii de colectare, transport, eliminare finala a deseurilor medicale periculoase din activitatea medicala si eliminarea/neutralizarea su",90524400,2021-08-12,23.7,2023-08-03,"SICAP/OpenTender (durata publicata, zile)",,,valoarea procedurii din SICAP/OpenTender (5.300.355 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate); 2 randuri SICAP cu valoare identica (posibil loturi egale sau acord cu mai multi castigatori); valoarea numarata o singura data,SICAP anunt nr. SCN1083765
SCN1085096,NU,"Spitalul MUnicipal ""Anton Cincu"" Tecuci",ECO FIRE SISTEMS S.R.L.,,valoare nepublicata,,,,,,,"SERVICII DE COLECTARE ,TRANSPORT SI ELIMINARE FINALA A DESEURILOR SPITALICESTI",90524400,2021-08-17,23.7,2023-08-08,"SICAP/OpenTender (durata publicata, zile)",,,,SICAP anunt nr. SCN1085096
SCN1085582,NU,MINISTERUL APARARII - U.M 02460,STERICYCLE ROMANIA S.R.L.,325600,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),325600,SICAP/OpenTender (valori pe atribuire),325600,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, transport, procesare si eliminare finala a deseurilor medicale cu livrare gratuita recipiente polipropilena/cutii car",90524400,2021-08-18,23.7,2023-08-09,"SICAP/OpenTender (durata publicata, zile)",,,unitate militara cu profil de spital; 2 randuri SICAP cu valoare identica (posibil loturi egale sau acord cu mai multi castigatori); valoarea numarata o singura data,SICAP anunt nr. SCN1085582
435315-2021,DA,SPITALUL MUNICIPAL DE URGENTA CARANSEBES,ECOLOGMED S.R.L.,928800,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),883392,TED F03 (II.1.7 valoarea totala a achizitiei),928800,TED F02 (valoare estimata totala),,DA,"Acord-cadru de furnizare servicii de colectare, de transport și de eliminare finală a deșeurilor spitalicești",90524400,2021-08-20,24,2023-08-20,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 285066-2021,https://ted.europa.eu/en/notice/-/detail/435315-2021
438069-2021,DA,SPITALUL UNIVERSITAR DE URGENTA ELIAS,STERICYCLE ROMANIA S.R.L.,4670640,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),3741696,TED F03 (II.1.7 valoarea totala a achizitiei),4670640,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport si eliminare finala a deseurilor medicale periculoase si servicii de colectare, manipulare, transport si de",90524400,2021-08-23,24,2023-08-23,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 438069-2021; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 544945-2021,https://ted.europa.eu/en/notice/-/detail/438069-2021
CAN1061521,NU,Spitalul de Boli infectioase si Psihiatrie Baia Mare,AKSD ROMANIA SRL,51800,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),51800,SICAP/OpenTender (valori pe atribuire),51800,SICAP/OpenTender (valoare procedura),,,"Achiziţie de servicii de „Colectare, transport şi eliminare a deşeurilor spitaliceşti” - 2787- S.C. AKSD România S.R.L. - 29.04.2021",90524400,2021-08-24,24,2023-08-24,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2021-08-25 (CAN1061599), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1061521
438087-2021,DA,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",PRO AIR CLEAN ECOLOGIC,6528000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),6124800,TED F03 (II.1.7 valoarea totala a achizitiei),6528000,TED F02 (valoare estimata totala),,DA,"Acord-cadru de prestări servicii de colectare, de transport și de eliminare a deșeurilor periculoase",90524400,2021-08-25,48,2025-08-25,TED F02 (durata publicata),,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-12-17 (CAN1138998), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 306712-2021,https://ted.europa.eu/en/notice/-/detail/438087-2021
497277-2021,DA,SPITALUL MUNICIPAL MANGALIA,ECO FIRE SISTEMS S.R.L.,2052000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),2041200,TED F03 (II.1.7 valoarea totala a achizitiei),2052000,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport și eliminare finală a deșeurilor spitalicești",90524400,2021-08-25,24,2023-08-25,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 183743-2021,https://ted.europa.eu/en/notice/-/detail/497277-2021
CAN1061599,NU,Spitalul de Boli infectioase si Psihiatrie Baia Mare,AKSD ROMANIA SRL,51800,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),51800,SICAP/OpenTender (valori pe atribuire),51800,SICAP/OpenTender (valoare procedura),,,"Achiziţie de servicii de „Colectare, transport şi eliminare a deşeurilor spitaliceşti” - 3277 - S.C. AKSD România S.R.L. - 27.05.2021",90524400,2021-08-25,24,2023-08-25,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1061599
CAN1061907,NU,Spitalul Clinic Colentina,STERICYCLE ROMANIA S.R.L.,619500,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),619500,SICAP/OpenTender (valori pe atribuire),619500,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, de transport, neutralizare si de eliminare a deseurilor spitalicesti cu furnizare de ambalaje",90524400,2021-08-30,24,2023-08-30,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2021-12-30 (9300-2022), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1061907
483876-2021,DA,SPITALUL MUNICIPAL DR. ALEXANDRU SIMIONESCU HUNEDOARA,ECOLOGMED S.R.L.,2635776,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),2174515,TED F03 (II.1.7 valoarea totala a achizitiei),2635776,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport, procesare, neutralizare și eliminare finală a deșeurilor medicale periculoase",90524400,2021-09-01,48,2025-09-01,TED F02 (durata publicata),,,"data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 320011-2021, CN1032038",https://ted.europa.eu/en/notice/-/detail/483876-2021
497405-2021,DA,SPITALUL CLINIC DE RECUPERARE IASI,DEMECO S.R.L. / STERICYCLE ROMANIA S.R.L.,8144328,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),7619288,TED F03 (II.1.7 valoarea totala a achizitiei),8144328,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport şi eliminare a deşeurilor rezultate din activitatile spitaliceşti.",90524400,2021-09-16,24,2023-09-16,TED F02 (durata publicata),,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2023-09-12 (564268-2023), inainte de expirarea calculata => probabil inlocuit","data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 6 anunturi de atribuire (din anuntul 125485-2023; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 135866-2022, 327270-2022, 34806-2023, 125485-2023, 393176-2023, CN1054811",https://ted.europa.eu/en/notice/-/detail/497405-2021
542321-2021,DA,"SPITALUL JUDETEAN DE URGENTA""DR. CONSTANTIN OPRIS"" BAIA MARE",AKSD ROMANIA SRL,2184000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),2184000,TED F03 (II.1.7 valoarea totala a achizitiei),2184000,TED F02 (valoare estimata totala),,DA,"SERVICII DE COLECTARE, TRANSPORT, SI ELIMINARE FINALA A DESEURILOR PERICULOASE REZULTATE DIN ACTIVITATEA MEDICALA - 2021",90524400,2021-09-23,24,2023-09-23,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 401365-2021,https://ted.europa.eu/en/notice/-/detail/542321-2021
CAN1063148,NU,Spital Clinic Judetean de Urgenta Arad,STERICYCLE ROMANIA S.R.L.,233600,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),233600,SICAP/OpenTender (valori pe atribuire),233600,SICAP/OpenTender (valoare procedura),,,"Achizitia de servicii colectare,transport si eliminare finala a deseurilor spitalicesti,",90524400,2021-09-23,24,2023-09-23,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1063148
CAN1063427,NU,"INSTITUTUL INIMII DE URGENTA PENTRU BOLI CARDIOVASCULARE""Niculae Stancioiu"" Cluj-Napoca",AKSD ROMANIA SRL,112500,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),112500,SICAP/OpenTender (valori pe atribuire),112500,SICAP/OpenTender (valoare procedura),,,"Servicii integrate de colectare, transport şi eliminare finală a deşeurilor spitaliceşti",90524400,2021-09-28,24,2023-09-28,"ESTIMAT (24 luni, durata nepublicata)",,,,SICAP anunt nr. CAN1063427
524853-2021,DA,SPITALUL DE URGENTA TG-CARBUNESTI,STERICYCLE ROMANIA S.R.L.,1879200,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1628640,TED F03 (II.1.7 valoarea totala a achizitiei),1879200,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport și eliminare deșeuri medicale",90524400,2021-10-07,36,2024-10-07,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 316912-2021,https://ted.europa.eu/en/notice/-/detail/524853-2021
CAN1064029,NU,"Spitalul Clinic de Urgenta pentru Copii ""Grigore Alexandrescu""",STERICYCLE ROMANIA S.R.L.,30000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),30000,SICAP/OpenTender (valori pe atribuire),30000,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, transport si eliminare finala a deseurilor medicale",90524400,2021-10-07,24,2023-10-07,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2021-11-08 (CAN1066077), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1064029
CAN1064946,NU,SPITALUL CLINIC JUDETEAN MURES,AKSD ROMANIA SRL,172598,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),172598,SICAP/OpenTender (valori pe atribuire),,,,,"Contract prestări servicii de colectare, de transport şi de eliminare a deşeurilor spitaliceşti",90524400,2021-10-25,24,2023-10-25,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2021-12-22 (20643-2022), inainte de expirarea calculata => probabil inlocuit",valoarea procedurii din SICAP/OpenTender (17.259.840 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate),SICAP anunt nr. CAN1064946
CAN1066020,NU,Spital Clinic Judetean de Urgenta Arad,DEMECO S.R.L.,392000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),392000,SICAP/OpenTender (valori pe atribuire),392000,SICAP/OpenTender (valoare procedura),,,"Achizitia servicii de colectare, transport,si eliminare a deseurilor spitalicesti.",90524400,2021-11-08,24,2023-11-08,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-01-20 (CAN1071642), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1066020
CAN1066077,NU,"Spitalul Clinic de Urgenta pentru Copii ""Grigore Alexandrescu""",STERICYCLE ROMANIA S.R.L.,32370,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),32370,SICAP/OpenTender (valori pe atribuire),32370,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, transport si eliminare finala a deseurilor medicale",90524400,2021-11-08,24,2023-11-08,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2021-12-07 (CAN1067908), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1066077
671068-2021,DA,Spitalul Judetean de Urgenta Slobozia,PRO AIR CLEAN / PRO AIR CLEAN ECOLOGIC,1267200,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),921360,TED F03 (II.1.7 valoarea totala a achizitiei),1267200,TED F02 (valoare estimata totala),,DA,"Servicii de colectare, transport și eliminare a deșeurilor medicale periculoase și a deșeurilor chimice periculoase",90524400,2021-11-23,24,2023-11-23,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 124733-2021,https://ted.europa.eu/en/notice/-/detail/671068-2021
CAN1067908,NU,"Spitalul Clinic de Urgenta pentru Copii ""Grigore Alexandrescu""",STERICYCLE ROMANIA S.R.L.,32370,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),32370,SICAP/OpenTender (valori pe atribuire),32370,SICAP/OpenTender (valoare procedura),,,"Servicii de colectare, transport si eliminare finala a deseurilor medicale",90524400,2021-12-07,24,2023-12-07,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-01-14 (SCN1094175), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1067908
SCN1090211,NU,Spitalul Judetean de Urgenta Miercurea Ciuc,AKSD ROMANIA SRL,,valoare nepublicata,,,,,,DA,"Acord Cadru - Servicii de colectare, de transport și de eliminare a deșeurilor spitalicești",90524100,2021-12-09,23.7,2023-11-30,"SICAP/OpenTender (durata publicata, zile)",,,,SICAP anunt nr. SCN1090211
667640-2021,DA,"INSTITUTUL INIMII DE URGENTA PENTRU BOLI CARDIOVASCULARE""Niculae Stancioiu"" Cluj-Napoca",DEMECO S.R.L.,732960,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),514080,TED F03 (II.1.7 valoarea totala a achizitiei),732960,TED F02 (valoare estimata totala),,DA,"Servicii integrate de colectare, transport ADR si eliminare prin incinerare a deseurilor medicale periculoase",90524400,2021-12-21,24,2023-12-21,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/667640-2021
20643-2022,DA,SPITALUL CLINIC JUDETEAN MURES,AKSD ROMANIA SRL,2641080,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),2641080,TED F03 (II.1.7 valoarea totala a achizitiei),2641080,TED eForms BT-118 (valoarea maxima a acordului),2641080,DA,"Acord cadru prestari SERVICII DE COLECTARE, DE TRANSPORT SI DE ELIMINARE A DESEURILOR",90524400,2021-12-22,36,2024-12-22,TED eForms (durata publicata),,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 16 anunturi de atribuire (din anuntul 20643-2022; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 52543-2022, 233637-2022, 418580-2022, 608431-2022, 51052-2023, 247711-2023, 250433-2023, 443176-2023, 642264-2023, 658748-2023, 38334-2024, 29922-2024, 419469-2024, 209107-2024, 228444-2024, 621430-2024, 12570-2025",https://ted.europa.eu/en/notice/-/detail/20643-2022
CAN1069459,NU,SPITALUL CLINIC JUDETEAN DE URGENTA SF. APOSTOL ANDREI,ECO FIRE SISTEMS S.R.L.,258750,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),258750,SICAP/OpenTender (valori pe atribuire),258750,SICAP/OpenTender (valoare procedura),,,"SERVICII DE COLECTARE,TRANSPORT, NEUTRALIZARE SI DISTRUGERE DESEURI BIOLOGICE PERICULOASE DE LA SEDIUL SCJU SI DE LA SECTIILE EXTERIOARE PEN",90524400,2021-12-27,24,2023-12-27,"ESTIMAT (24 luni, durata nepublicata)",,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2022-02-07 (76628-2022), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1069459
14024-2022,DA,SPITALUL CLINIC JUDETEAN DE URGENTA SIBIU,STERICYCLE ROMANIA S.R.L.,2736000,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),2079360,TED F03 (II.1.7 valoarea totala a achizitiei),2736000,TED F02 (valoare estimata totala),,DA,"Acord-cadru prestari servicii de colectare, transport si eliminare finala a deseurilor medicale",90524400,2021-12-30,24,2023-12-30,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 463875-2021,https://ted.europa.eu/en/notice/-/detail/14024-2022
9300-2022,DA,Spitalul Clinic Colentina,STERICYCLE ROMANIA S.R.L.,3360000,valoare maxima a acordului-cadru (TED F03 (valoare estimata totala)),2133600,TED F03 (II.1.7 valoarea totala a achizitiei),3360000,TED F03 (valoare estimata totala),,DA,"SERVICII DE COLECTARE, TRANSPORT SI ELIMINARE/NEUTRALIZARE DESEURI SPITALICESTI CU FURNIZARE DE AMBALAJE",90524400,2021-12-30,48,2025-12-30,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/9300-2022
